zip_best,State,complaint_count,zip,pop,pop_white,pop_black_or_aa,pop_ai_or_an,pop_asian,pop_nh_or_opi,pop_other,pop_multiple,pop_hol,pop_not_hol,income_mean_household_dollars,Cluster
77702,TX,18,77702,3234.0,1020.0,1073.0,14.0,30.0,2.0,295.0,248.0,585.0,2097.0,78197.0,1
77703,TX,79,77703,11704.0,1343.0,8936.0,95.0,61.0,3.0,1894.0,1025.0,3039.0,10318.0,39989.0,1
77705,TX,214,77705,38228.0,14176.0,16949.0,269.0,616.0,21.0,3908.0,2011.0,8075.0,29875.0,59428.0,2
77706,TX,313,77706,29693.0,16794.0,7806.0,113.0,1819.0,11.0,1286.0,2081.0,3089.0,26821.0,98682.0,0
77707,TX,132,77707,18124.0,6482.0,7243.0,117.0,738.0,3.0,1789.0,1137.0,3126.0,14383.0,72703.0,1
77708,TX,152,77708,13284.0,2841.0,7835.0,73.0,188.0,4.0,825.0,712.0,1576.0,10902.0,67946.0,1
77713,TX,210,77713,14458.0,7486.0,3993.0,83.0,977.0,5.0,848.0,1016.0,1812.0,12596.0,88243.0,1
77801,TX,203,77801,15163.0,6677.0,2406.0,143.0,1063.0,20.0,2603.0,2185.0,6196.0,8901.0,38911.0,1
77802,TX,108,77802,24226.0,17364.0,2622.0,159.0,615.0,39.0,1621.0,3082.0,5376.0,20126.0,72749.0,0
77803,TX,135,77803,32130.0,10388.0,6462.0,411.0,125.0,6.0,6720.0,6421.0,18026.0,12507.0,56513.0,1
77807,TX,20,77807,12949.0,7383.0,1661.0,136.0,184.0,18.0,2042.0,1716.0,4565.0,8575.0,103679.0,1
77808,TX,2,77808,14666.0,11121.0,831.0,103.0,112.0,6.0,1118.0,1926.0,3466.0,11751.0,100917.0,1
77830,TX,7,77830,2815.0,2351.0,188.0,11.0,2.0,1.0,81.0,202.0,310.0,2526.0,113143.0,1
77831,TX,4,77831,3095.0,2572.0,262.0,34.0,34.0,3.0,247.0,365.0,550.0,2967.0,76108.0,1
77833,TX,43,77833,28884.0,18819.0,4576.0,127.0,518.0,18.0,1892.0,3481.0,5657.0,23774.0,82166.0,0
77835,TX,3,77835,2912.0,1955.0,202.0,9.0,23.0,0.0,91.0,183.0,226.0,2237.0,69740.0,1
77836,TX,5,77836,12042.0,8200.0,1137.0,84.0,49.0,0.0,988.0,1263.0,2589.0,9132.0,79465.0,1
77837,TX,1,77837,1439.0,629.0,547.0,6.0,19.0,3.0,79.0,79.0,172.0,1190.0,56406.0,1
77840,TX,111,77840,53891.0,31680.0,6142.0,346.0,6381.0,66.0,4308.0,6257.0,12353.0,42827.0,41414.0,0
77845,TX,185,77845,73969.0,50540.0,3894.0,305.0,5311.0,71.0,2834.0,7153.0,10396.0,59712.0,108667.0,0
77853,TX,5,77853,1009.0,616.0,269.0,10.0,2.0,0.0,82.0,137.0,228.0,888.0,67246.0,1
77856,TX,11,77856,4748.0,4286.0,353.0,19.0,51.0,7.0,185.0,269.0,490.0,4680.0,85350.0,1
77857,TX,3,77857,1033.0,778.0,81.0,3.0,12.0,0.0,33.0,78.0,108.0,877.0,77552.0,1
77859,TX,13,77859,7220.0,3355.0,1925.0,59.0,15.0,9.0,1030.0,738.0,2329.0,4802.0,57055.0,1
77861,TX,1,77861,2921.0,2399.0,48.0,11.0,18.0,2.0,99.0,273.0,331.0,2519.0,97168.0,1
77864,TX,20,77864,7565.0,4019.0,1355.0,85.0,48.0,1.0,1035.0,700.0,2188.0,5055.0,72581.0,1
77868,TX,18,77868,17559.0,8555.0,3329.0,163.0,56.0,9.0,2530.0,2005.0,5520.0,11127.0,71066.0,1
77871,TX,1,77871,2528.0,3179.0,106.0,16.0,27.0,1.0,107.0,241.0,284.0,3393.0,71108.0,1
77873,TX,1,77873,1287.0,1167.0,100.0,9.0,5.0,2.0,50.0,117.0,161.0,1289.0,69714.0,1
77879,TX,2,77879,4876.0,3297.0,649.0,50.0,19.0,0.0,259.0,720.0,964.0,4030.0,84495.0,1
77880,TX,2,77880,2041.0,1132.0,564.0,10.0,12.0,0.0,92.0,112.0,189.0,1733.0,105915.0,1
77901,TX,181,77901,40137.0,18433.0,3680.0,363.0,563.0,24.0,7046.0,9953.0,25018.0,15044.0,58762.0,0
77904,TX,104,77904,29761.0,19841.0,1506.0,167.0,810.0,10.0,2354.0,4958.0,9975.0,19671.0,107128.0,0
77905,TX,13,77905,16500.0,11023.0,385.0,169.0,30.0,5.0,1320.0,2350.0,4881.0,10401.0,81633.0,1
77951,TX,1,77951,1246.0,852.0,100.0,14.0,5.0,0.0,697.0,578.0,1701.0,545.0,37843.0,1
77954,TX,8,77954,10918.0,7058.0,1355.0,58.0,44.0,5.0,1783.0,1155.0,4141.0,7317.0,78192.0,1
77957,TX,28,77957,8492.0,5480.0,911.0,36.0,125.0,4.0,1045.0,1129.0,2716.0,6014.0,68362.0,1
77962,TX,1,77962,3813.0,2204.0,61.0,28.0,9.0,0.0,570.0,553.0,1373.0,2052.0,72636.0,1
77963,TX,2,77963,5246.0,3691.0,222.0,21.0,24.0,0.0,395.0,831.0,1851.0,3333.0,69906.0,1
77964,TX,5,77964,7911.0,6824.0,598.0,14.0,42.0,1.0,227.0,527.0,886.0,7347.0,74862.0,1
77968,TX,6,77968,3220.0,2771.0,44.0,9.0,12.0,1.0,199.0,362.0,684.0,2714.0,110538.0,1
77974,TX,3,77974,565.0,405.0,9.0,1.0,0.0,1.0,9.0,30.0,46.0,409.0,73184.0,1
77976,TX,1,77976,49.0,45.0,5.0,0.0,0.0,0.0,8.0,10.0,20.0,48.0,144871.0,3
77978,TX,1,77978,458.0,412.0,12.0,4.0,15.0,0.0,57.0,121.0,248.0,373.0,85695.0,1
77979,TX,19,77979,16607.0,8783.0,410.0,100.0,1018.0,1.0,2219.0,4251.0,9083.0,7699.0,72469.0,1
77984,TX,4,77984,4365.0,3819.0,200.0,20.0,9.0,0.0,114.0,328.0,493.0,3997.0,94807.0,1
77988,TX,1,77988,161.0,206.0,13.0,1.0,1.0,0.0,51.0,81.0,184.0,169.0,61278.0,1
77995,TX,11,77995,10890.0,6533.0,652.0,87.0,44.0,1.0,1142.0,1362.0,3618.0,6203.0,63148.0,1
78002,TX,2,78002,8047.0,3617.0,83.0,146.0,34.0,7.0,2151.0,2838.0,7159.0,1717.0,60976.0,1
78003,TX,9,78003,8940.0,7715.0,60.0,68.0,44.0,5.0,489.0,1214.0,2043.0,7552.0,71750.0,1
78005,TX,1,78005,1421.0,566.0,8.0,9.0,1.0,0.0,89.0,150.0,325.0,498.0,61964.0,1
78006,TX,136,78006,41236.0,31970.0,400.0,234.0,498.0,46.0,1982.0,5849.0,9245.0,31734.0,144216.0,0
78008,TX,4,78008,365.0,144.0,3.0,6.0,1.0,0.0,33.0,37.0,108.0,116.0,99575.0,1
78009,TX,10,78009,9202.0,5676.0,256.0,79.0,56.0,11.0,765.0,1872.0,3650.0,5065.0,80817.0,1
78010,TX,2,78010,4174.0,2365.0,19.0,24.0,18.0,0.0,298.0,633.0,1071.0,2286.0,88191.0,1
78013,TX,2,78013,5169.0,3816.0,21.0,69.0,24.0,2.0,634.0,1302.0,2190.0,3678.0,106440.0,1
78014,TX,9,78014,5245.0,2166.0,186.0,9.0,4.0,0.0,736.0,1977.0,3991.0,1087.0,56241.0,1
78015,TX,47,78015,21583.0,14866.0,457.0,105.0,678.0,14.0,897.0,3747.0,5336.0,15428.0,164652.0,3
78016,TX,27,78016,11345.0,6991.0,85.0,92.0,30.0,5.0,1139.0,2188.0,5485.0,5045.0,74783.0,1
78017,TX,12,78017,5471.0,2555.0,514.0,20.0,33.0,0.0,1901.0,889.0,4421.0,1491.0,61609.0,1
78022,TX,2,78022,4724.0,3121.0,17.0,17.0,14.0,1.0,432.0,741.0,1944.0,2399.0,61781.0,1
78023,TX,84,78023,28195.0,17151.0,1006.0,197.0,1953.0,43.0,2031.0,7914.0,12791.0,17504.0,144934.0,3
78024,TX,1,78024,1190.0,912.0,4.0,7.0,8.0,3.0,48.0,101.0,160.0,923.0,104987.0,1
78025,TX,7,78025,5264.0,3958.0,25.0,37.0,31.0,1.0,277.0,817.0,1256.0,3890.0,63772.0,1
78026,TX,8,78026,6426.0,4254.0,48.0,36.0,17.0,2.0,643.0,1181.0,3162.0,3019.0,75266.0,1
78028,TX,158,78028,39906.0,30958.0,734.0,242.0,523.0,44.0,2935.0,5353.0,10343.0,30446.0,75613.0,0
78040,TX,59,78040,36727.0,15133.0,115.0,286.0,32.0,6.0,7791.0,13325.0,35581.0,1107.0,39105.0,1
78041,TX,147,78041,47594.0,17899.0,350.0,329.0,453.0,23.0,8620.0,20817.0,45511.0,2980.0,73602.0,0
78043,TX,132,78043,44443.0,16407.0,157.0,234.0,207.0,4.0,9506.0,16958.0,41849.0,1624.0,57355.0,0
78045,FL,3,78045,67686.0,22423.0,342.0,396.0,601.0,11.0,11244.0,30337.0,61099.0,4255.0,89999.0,0
78045,TN,1,78045,67686.0,22423.0,342.0,396.0,601.0,11.0,11244.0,30337.0,61099.0,4255.0,89999.0,0
78045,TX,286,78045,67686.0,22423.0,342.0,396.0,601.0,11.0,11244.0,30337.0,61099.0,4255.0,89999.0,0
78046,TX,193,78046,69422.0,30456.0,194.0,398.0,108.0,8.0,15376.0,25416.0,69261.0,2695.0,55035.0,0
78052,TX,5,78052,6339.0,3828.0,102.0,101.0,39.0,3.0,1292.0,2078.0,5109.0,2334.0,74066.0,1
78055,TX,5,78055,2036.0,1354.0,8.0,3.0,5.0,0.0,23.0,181.0,207.0,1367.0,81383.0,1
78056,TX,1,78056,2096.0,1489.0,31.0,24.0,11.0,3.0,117.0,441.0,718.0,1398.0,136832.0,3
78059,TX,7,78059,6106.0,3204.0,66.0,45.0,12.0,9.0,893.0,1495.0,3715.0,2009.0,85601.0,1
78061,TX,13,78061,10892.0,4708.0,183.0,93.0,163.0,8.0,2879.0,2535.0,8804.0,1765.0,74284.0,1
78063,TX,12,78063,10309.0,7667.0,48.0,82.0,49.0,6.0,355.0,1095.0,1773.0,7529.0,87619.0,1
78064,TX,31,78064,15969.0,10075.0,124.0,135.0,76.0,8.0,1996.0,3296.0,8284.0,7426.0,88327.0,1
78065,TX,15,78065,11741.0,6126.0,105.0,104.0,44.0,6.0,1849.0,3814.0,8931.0,3117.0,67898.0,1
78066,TX,2,78066,707.0,491.0,10.0,2.0,8.0,2.0,25.0,112.0,175.0,475.0,85208.0,1
78069,TX,3,78069,7124.0,2659.0,38.0,97.0,27.0,2.0,1566.0,1414.0,4598.0,1205.0,73899.0,1
78070,TX,30,78070,18529.0,15778.0,241.0,194.0,171.0,19.0,1050.0,3165.0,4703.0,15915.0,116666.0,3
78071,TX,4,78071,3837.0,2989.0,183.0,24.0,6.0,2.0,175.0,745.0,2189.0,1935.0,75002.0,1
78073,TX,18,78073,9219.0,4361.0,114.0,157.0,47.0,1.0,1982.0,2888.0,7697.0,1853.0,70583.0,1
78076,TX,40,78076,13037.0,5104.0,12.0,66.0,15.0,0.0,1942.0,5894.0,12204.0,829.0,50635.0,1
78101,TX,165,78101,8863.0,6323.0,288.0,132.0,42.0,6.0,841.0,1472.0,3087.0,6017.0,97613.0,1
78102,TX,60,78102,26887.0,12892.0,2375.0,160.0,212.0,2.0,6760.0,4888.0,17384.0,9905.0,60647.0,1
78104,TX,3,78104,86.0,24.0,0.0,1.0,0.0,0.0,8.0,14.0,28.0,19.0,69475.0,1
78108,TX,426,78108,46463.0,23221.0,6710.0,337.0,1469.0,195.0,3320.0,8827.0,13812.0,30267.0,107137.0,0
78109,TX,555,78109,52507.0,19703.0,11832.0,574.0,1535.0,269.0,7008.0,11172.0,23415.0,28678.0,78542.0,2
78112,TX,16,78112,10234.0,4607.0,139.0,152.0,43.0,2.0,2304.0,2344.0,7140.0,2451.0,59917.0,1
78114,TX,47,78114,23351.0,13957.0,350.0,218.0,147.0,18.0,2479.0,5009.0,11055.0,11123.0,95603.0,1
78118,TX,3,78118,4147.0,2637.0,353.0,40.0,67.0,3.0,781.0,1018.0,2723.0,2176.0,78439.0,1
78119,TX,12,78119,7147.0,3449.0,799.0,42.0,89.0,1.0,1447.0,1221.0,4028.0,3020.0,72942.0,1
78121,TX,8,78121,14461.0,11782.0,293.0,114.0,64.0,9.0,823.0,2121.0,3648.0,11558.0,122699.0,3
78124,TX,9,78124,7250.0,4594.0,204.0,61.0,76.0,13.0,639.0,1273.0,2254.0,4606.0,93269.0,1
78130,None,2,78130,91275.0,59242.0,2347.0,637.0,1181.0,167.0,8189.0,16586.0,32139.0,56210.0,86250.0,0
78130,TX,434,78130,91275.0,59242.0,2347.0,637.0,1181.0,167.0,8189.0,16586.0,32139.0,56210.0,86250.0,0
78132,TX,119,78132,37386.0,28111.0,1037.0,209.0,529.0,36.0,1887.0,5666.0,8624.0,28851.0,136658.0,0
78133,TX,23,78133,22120.0,17081.0,159.0,148.0,131.0,18.0,746.0,2504.0,3552.0,17235.0,87863.0,0
78140,TX,3,78140,3889.0,2289.0,71.0,25.0,11.0,1.0,621.0,589.0,2303.0,1304.0,64982.0,1
78148,None,1,78148,22236.0,11426.0,2358.0,255.0,783.0,121.0,2091.0,4535.0,8302.0,13267.0,81249.0,1
78148,TX,123,78148,22236.0,11426.0,2358.0,255.0,783.0,121.0,2091.0,4535.0,8302.0,13267.0,81249.0,1
78152,TX,7,78152,2969.0,2214.0,130.0,15.0,13.0,2.0,202.0,446.0,851.0,2171.0,104826.0,1
78154,TX,295,78154,40535.0,23481.0,5021.0,326.0,1422.0,109.0,3067.0,8107.0,13728.0,27805.0,100169.0,0
78155,TX,137,78155,52295.0,31502.0,2426.0,436.0,398.0,51.0,7173.0,9786.0,23197.0,28575.0,77717.0,0
78159,TX,1,78159,587.0,536.0,6.0,1.0,1.0,2.0,111.0,136.0,431.0,362.0,66664.0,1
78160,TX,1,78160,5008.0,3409.0,40.0,27.0,13.0,0.0,352.0,687.0,1486.0,3042.0,76513.0,1
78161,TX,2,78161,519.0,500.0,2.0,4.0,1.0,2.0,54.0,136.0,251.0,448.0,83236.0,1
78163,TX,35,78163,15389.0,10596.0,215.0,99.0,122.0,9.0,627.0,2292.0,3380.0,10580.0,129848.0,3
78164,TX,1,78164,3397.0,2702.0,80.0,21.0,2.0,1.0,194.0,464.0,1107.0,2357.0,90046.0,1
78201,TX,654,78201,45355.0,16032.0,1311.0,698.0,311.0,17.0,10696.0,12940.0,34782.0,7223.0,53727.0,0
78202,TX,22,78202,9695.0,3409.0,2335.0,171.0,98.0,9.0,2721.0,2679.0,7713.0,3709.0,57138.0,1
78203,TX,43,78203,5174.0,1869.0,978.0,80.0,46.0,2.0,1476.0,1421.0,4355.0,1517.0,40138.0,1
78204,TX,27,78204,11969.0,4485.0,202.0,215.0,142.0,11.0,2468.0,3775.0,9139.0,2159.0,65387.0,1
78205,TX,7,78205,1741.0,1365.0,178.0,52.0,92.0,3.0,266.0,383.0,1072.0,1267.0,49178.0,1
78207,TX,164,78207,51381.0,20063.0,2113.0,768.0,302.0,30.0,13330.0,15099.0,45526.0,6179.0,39302.0,0
78208,TX,15,78208,4186.0,1300.0,658.0,90.0,48.0,5.0,774.0,999.0,2677.0,1197.0,31096.0,1
78209,TX,205,78209,43184.0,28689.0,1925.0,300.0,1121.0,39.0,3010.0,7372.0,13057.0,29399.0,144416.0,0
78210,TX,100,78210,33413.0,13227.0,1826.0,641.0,194.0,30.0,7623.0,9469.0,26834.0,6176.0,55713.0,1
78211,TX,68,78211,31433.0,11948.0,270.0,385.0,100.0,23.0,8712.0,8538.0,28464.0,1512.0,50075.0,1
78212,TX,100,78212,26911.0,14351.0,727.0,374.0,459.0,11.0,4089.0,6727.0,15515.0,11223.0,94834.0,0
78213,TX,226,78213,42321.0,16715.0,1932.0,575.0,665.0,55.0,7616.0,13031.0,28874.0,11715.0,60986.0,0
78214,TX,103,78214,22914.0,8728.0,290.0,329.0,99.0,16.0,5453.0,7749.0,20636.0,2028.0,51175.0,1
78215,TX,12,78215,3231.0,2312.0,164.0,45.0,160.0,5.0,312.0,646.0,1277.0,2367.0,97865.0,1
78216,TX,214,78216,42379.0,19480.0,2638.0,492.0,905.0,45.0,5933.0,10679.0,22364.0,17808.0,68834.0,0
78217,TX,263,78217,32152.0,15630.0,4208.0,353.0,698.0,70.0,4884.0,7719.0,16831.0,16731.0,58230.0,0
78218,TX,240,78218,37122.0,13793.0,5818.0,449.0,1666.0,93.0,6541.0,7777.0,19694.0,16443.0,57032.0,0
78219,TX,62,78219,16442.0,5151.0,4518.0,240.0,366.0,38.0,2573.0,3623.0,8733.0,7776.0,50166.0,1
78220,TX,86,78220,16919.0,4241.0,6649.0,215.0,68.0,24.0,3239.0,3313.0,9498.0,8251.0,47407.0,1
78221,TX,164,78221,40272.0,16805.0,578.0,569.0,196.0,14.0,9214.0,12403.0,35205.0,4574.0,55897.0,0
78222,TX,180,78222,24866.0,9295.0,4270.0,342.0,213.0,42.0,3996.0,6870.0,16329.0,8699.0,65588.0,1
78223,TX,299,78223,55063.0,23808.0,2900.0,831.0,418.0,54.0,12211.0,15483.0,43485.0,12220.0,54383.0,0
78224,TX,90,78224,20965.0,8729.0,567.0,266.0,135.0,14.0,5194.0,6854.0,19611.0,2148.0,57788.0,1
78225,TX,22,78225,13802.0,4507.0,73.0,230.0,22.0,2.0,3289.0,4453.0,11917.0,659.0,49062.0,1
78226,TX,3,78226,7357.0,3108.0,179.0,74.0,26.0,13.0,1624.0,2116.0,6478.0,662.0,40098.0,1
78227,TX,250,78227,45553.0,18221.0,2684.0,735.0,559.0,95.0,10894.0,13406.0,37626.0,8968.0,55531.0,0
78228,TX,236,78228,57172.0,22066.0,1584.0,937.0,401.0,54.0,12359.0,18968.0,49214.0,7155.0,52482.0,0
78229,TX,221,78229,34082.0,13098.0,3700.0,397.0,3729.0,56.0,4184.0,7971.0,16546.0,16589.0,50785.0,1
78230,TX,214,78230,42387.0,21699.0,2266.0,382.0,1830.0,66.0,3987.0,11915.0,20747.0,21398.0,90051.0,0
78231,TX,2,78231,9972.0,5826.0,293.0,59.0,422.0,7.0,462.0,1924.0,3152.0,5841.0,132086.0,3
78232,TX,138,78232,36169.0,22843.0,1566.0,294.0,866.0,63.0,2478.0,7287.0,12485.0,22912.0,96091.0,0
78233,None,1,78233,47172.0,23040.0,5462.0,564.0,1497.0,154.0,6840.0,11885.0,24707.0,24735.0,68380.0,0
78233,TX,355,78233,47172.0,23040.0,5462.0,564.0,1497.0,154.0,6840.0,11885.0,24707.0,24735.0,68380.0,0
78234,TX,20,78234,5534.0,4235.0,1215.0,72.0,473.0,53.0,631.0,785.0,1576.0,5888.0,92793.0,1
78235,TX,2,78235,2548.0,1031.0,144.0,47.0,99.0,5.0,488.0,493.0,1558.0,749.0,71893.0,1
78236,TX,6,78236,8154.0,6258.0,2032.0,25.0,386.0,21.0,621.0,526.0,1628.0,8241.0,80836.0,1
78237,TX,132,78237,38492.0,13878.0,923.0,480.0,293.0,19.0,9219.0,11207.0,33585.0,2434.0,43646.0,1
78238,TX,201,78238,25900.0,10947.0,1972.0,293.0,1076.0,46.0,4369.0,7311.0,17597.0,8417.0,58963.0,1
78239,TX,190,78239,30482.0,13662.0,4989.0,365.0,988.0,97.0,4592.0,6861.0,15517.0,16037.0,77529.0,0
78240,TX,332,78240,57532.0,24534.0,4660.0,549.0,6085.0,82.0,6192.0,14010.0,27257.0,28855.0,71414.0,0
78242,TX,99,78242,36404.0,13945.0,1183.0,422.0,219.0,46.0,8517.0,8962.0,29093.0,4201.0,47395.0,1
78244,TX,370,78244,36234.0,11001.0,9527.0,439.0,1069.0,92.0,5579.0,8094.0,18070.0,17731.0,81748.0,0
78245,TX,757,78245,92770.0,37064.0,9305.0,1211.0,2665.0,286.0,15546.0,26954.0,59924.0,33107.0,80285.0,0
78247,None,1,78247,49888.0,27989.0,3194.0,546.0,1436.0,81.0,5161.0,12469.0,22752.0,28124.0,89766.0,0
78247,TX,255,78247,49888.0,27989.0,3194.0,546.0,1436.0,81.0,5161.0,12469.0,22752.0,28124.0,89766.0,0
78248,TX,35,78248,13366.0,9476.0,304.0,58.0,497.0,11.0,529.0,2950.0,4268.0,9557.0,153133.0,3
78249,TX,430,78249,60769.0,27772.0,3968.0,522.0,4433.0,95.0,5926.0,14280.0,28181.0,28815.0,86942.0,0
78250,TX,308,78250,59434.0,25190.0,3002.0,626.0,1450.0,89.0,7623.0,16953.0,34447.0,20486.0,83067.0,0
78251,TX,414,78251,62064.0,23701.0,5948.0,651.0,2256.0,150.0,8934.0,17196.0,36542.0,22294.0,82640.0,0
78252,TX,76,78252,15624.0,6884.0,1564.0,198.0,337.0,33.0,4061.0,4079.0,11975.0,5181.0,77933.0,1
78253,TX,519,78253,63735.0,31046.0,7032.0,639.0,2984.0,142.0,7040.0,17706.0,32262.0,34327.0,117929.0,0
78254,TX,443,78254,76945.0,33998.0,5592.0,665.0,2884.0,176.0,8981.0,20495.0,39579.0,33212.0,103344.0,0
78255,TX,41,78255,18149.0,10037.0,591.0,112.0,1566.0,13.0,1002.0,4454.0,6678.0,11097.0,145342.0,3
78256,TX,63,78256,12195.0,7163.0,1034.0,96.0,1254.0,15.0,999.0,3082.0,5438.0,8205.0,125389.0,3
78257,TX,78,78257,9783.0,6336.0,719.0,92.0,964.0,19.0,973.0,3070.0,5141.0,7032.0,141527.0,3
78258,TX,466,78258,48344.0,27730.0,2874.0,279.0,4712.0,73.0,3300.0,12105.0,18489.0,32584.0,134594.0,0
78259,TX,213,78259,26568.0,16565.0,1579.0,202.0,2872.0,61.0,1996.0,6567.0,10507.0,19335.0,112859.0,0
78260,TX,268,78260,35972.0,22052.0,1715.0,238.0,2094.0,68.0,2236.0,8634.0,12918.0,24119.0,142384.0,0
78261,TX,90,78261,25729.0,15130.0,2135.0,188.0,1688.0,76.0,1987.0,5767.0,9557.0,17414.0,119770.0,0
78263,TX,8,78263,5642.0,3244.0,257.0,53.0,51.0,5.0,458.0,927.0,1978.0,3017.0,94366.0,1
78264,TX,10,78264,12545.0,7222.0,184.0,223.0,119.0,7.0,2954.0,3996.0,11368.0,3337.0,59194.0,1
78266,TX,6,78266,6913.0,4769.0,686.0,49.0,332.0,19.0,359.0,1320.0,1917.0,5617.0,154494.0,3
78330,TX,150,78330,489.0,457.0,8.0,0.0,2.0,0.0,128.0,185.0,614.0,166.0,54564.0,1
78332,TX,39,78332,27003.0,15257.0,213.0,161.0,127.0,10.0,3794.0,7590.0,23159.0,3993.0,61130.0,1
78336,TX,10,78336,11774.0,8404.0,275.0,119.0,121.0,14.0,1190.0,1886.0,4550.0,7459.0,64919.0,1
78340,TX,1,78340,396.0,239.0,2.0,7.0,2.0,0.0,17.0,74.0,121.0,220.0,54295.0,1
78341,TX,1,78341,1508.0,693.0,1.0,8.0,3.0,0.0,173.0,542.0,1337.0,83.0,65461.0,1
78342,TX,1,78342,363.0,112.0,1.0,4.0,0.0,0.0,37.0,164.0,301.0,17.0,54576.0,1
78344,TX,1,78344,488.0,88.0,2.0,1.0,0.0,0.0,38.0,149.0,259.0,19.0,67397.0,1
78351,TX,2,78351,652.0,315.0,1.0,2.0,2.0,0.0,51.0,207.0,525.0,53.0,35897.0,1
78357,TX,5,78357,2817.0,1565.0,10.0,18.0,26.0,0.0,292.0,947.0,2304.0,554.0,59384.0,1
78358,TX,1,78358,832.0,879.0,9.0,9.0,72.0,0.0,50.0,118.0,173.0,964.0,62315.0,1
78359,TX,2,78359,2122.0,769.0,16.0,16.0,6.0,4.0,424.0,685.0,1672.0,248.0,51555.0,1
78362,TX,6,78362,10737.0,6519.0,165.0,110.0,126.0,11.0,1124.0,2183.0,4665.0,5573.0,75440.0,1
78363,TX,74,78363,29246.0,16098.0,1114.0,237.0,806.0,1.0,3545.0,7590.0,21079.0,8312.0,60572.0,1
78368,TX,11,78368,8989.0,5901.0,84.0,49.0,33.0,1.0,971.0,1687.0,5997.0,2729.0,56738.0,1
78369,TX,1,78369,220.0,108.0,1.0,3.0,2.0,0.0,46.0,89.0,238.0,11.0,55069.0,1
78370,TX,4,78370,5350.0,2947.0,36.0,37.0,9.0,0.0,499.0,1218.0,3240.0,1506.0,81521.0,1
78372,TX,11,78372,4999.0,3559.0,26.0,56.0,5.0,4.0,504.0,1396.0,3076.0,2474.0,63104.0,1
78373,TX,4,78373,3242.0,2772.0,4.0,15.0,39.0,2.0,65.0,237.0,236.0,2898.0,89179.0,1
78374,TX,39,78374,20037.0,12773.0,411.0,176.0,581.0,48.0,1880.0,4412.0,8481.0,11800.0,98650.0,1
78376,TX,1,78376,258.0,199.0,0.0,1.0,1.0,0.0,24.0,82.0,264.0,43.0,53444.0,1
78377,TX,1,78377,3296.0,1981.0,374.0,20.0,13.0,0.0,450.0,709.0,1846.0,1701.0,66026.0,1
78379,TX,1,78379,1597.0,1149.0,15.0,9.0,11.0,0.0,165.0,275.0,823.0,801.0,81067.0,1
78380,TX,93,78380,24055.0,13573.0,218.0,135.0,96.0,15.0,2847.0,6502.0,17546.0,5840.0,65381.0,1
78382,TX,38,78382,19425.0,14752.0,210.0,179.0,399.0,17.0,1229.0,2646.0,4879.0,14553.0,80940.0,1
78383,TX,3,78383,4374.0,2840.0,28.0,26.0,11.0,0.0,188.0,664.0,1305.0,2452.0,89430.0,1
78387,TX,1,78387,9148.0,5561.0,192.0,70.0,42.0,8.0,1324.0,2739.0,7059.0,2877.0,64316.0,1
78389,TX,1,78389,2097.0,1019.0,15.0,23.0,2.0,0.0,176.0,300.0,855.0,680.0,58849.0,1
78390,TX,5,78390,5737.0,2700.0,59.0,34.0,9.0,1.0,698.0,1946.0,3943.0,1504.0,60411.0,1
78401,TX,52,78401,4583.0,2828.0,299.0,63.0,52.0,2.0,747.0,710.0,2285.0,2416.0,56442.0,1
78404,TX,13,78404,14873.0,8445.0,488.0,170.0,155.0,7.0,2173.0,3901.0,10202.0,5137.0,72954.0,1
78405,TX,1,78405,14901.0,5615.0,594.0,127.0,32.0,16.0,3110.0,4657.0,12665.0,1486.0,40415.0,1
78407,TX,7,78407,1796.0,676.0,226.0,32.0,11.0,3.0,317.0,384.0,1117.0,532.0,59335.0,1
78408,TX,8,78408,10104.0,4918.0,714.0,127.0,46.0,15.0,2085.0,3118.0,8912.0,2111.0,41777.0,1
78409,TX,11,78409,2424.0,1265.0,70.0,21.0,19.0,0.0,512.0,683.0,1856.0,714.0,59837.0,1
78410,TX,45,78410,28167.0,17333.0,582.0,216.0,246.0,25.0,3304.0,7839.0,16991.0,12554.0,85153.0,0
78411,TX,42,78411,23492.0,14027.0,882.0,208.0,309.0,10.0,3444.0,7270.0,16873.0,9277.0,73689.0,1
78412,TX,108,78412,40398.0,21783.0,2493.0,331.0,1099.0,46.0,4288.0,8743.0,21041.0,17742.0,65328.0,0
78413,TX,114,78413,35750.0,19975.0,1891.0,359.0,1169.0,54.0,3790.0,10293.0,21465.0,16066.0,88303.0,0
78414,TX,157,78414,48891.0,24981.0,2081.0,299.0,3235.0,62.0,4461.0,11853.0,23668.0,23304.0,104999.0,0
78415,TX,152,78415,42831.0,17713.0,1530.0,385.0,482.0,44.0,6449.0,12119.0,31025.0,7697.0,57502.0,0
78416,TX,26,78416,13865.0,5379.0,1059.0,100.0,67.0,11.0,2902.0,4585.0,12300.0,1803.0,51424.0,1
78417,TX,17,78417,4542.0,1798.0,203.0,35.0,25.0,2.0,978.0,1441.0,3806.0,676.0,63691.0,1
78418,TX,71,78418,29626.0,23041.0,809.0,250.0,970.0,51.0,1814.0,4852.0,8876.0,22911.0,100679.0,0
78501,TX,329,78501,59954.0,21619.0,409.0,577.0,989.0,10.0,11669.0,25544.0,54027.0,6790.0,58222.0,0
